"","CBSA","edu_hs_only","edu_ged_only","edu_bs","edu_ms","edu_prof","edu_phd","med_age_total","total_pop","med_income","one_bed_rent.x","two_bed_rent.x","three_bed_rent.x","four_bed_rent.x","five_bed_rent.x","priv_trans_all_qty","public_trans_qty","walked_qty","bike_cab_other_qty","work_from_home_qty","avg_time_to_work_all","priv_trans_all_time","priv_trans_alone_time","priv_trans_carpool_time","public_trans_time","walked_time","bike_cab_other_time","priv_trans_carpool_qty","TOTCNG","TOTADH","NONDCNG","NONDADH","TOTRATE","NONDRATE","Avg.Min.Temp","Avg.Max.Temp","cases","deaths","one_bed_avg","two_bed_avg","three_bed_avg","four_bed_avg","fiveplus_bed_avg","condo_avg","NAME","Avg_User","City, State","Year","Median AQI","CBSA_name.x","tot_emp_hc.x","loc_quotient_hc.x","tot_emp_rest.x","loc_quotient_rest.x","pop.x","pca_hc.x","rest_hc.x","one_bed_rent.y","two_bed_rent.y","three_bed_rent.y","four_bed_rent.y","five_bed_rent.y","CBSA_name.y","tot_emp_hc.y","loc_quotient_hc.y","tot_emp_rest.y","loc_quotient_rest.y","pop.y","pca_hc.y","rest_hc.y"
"855",46100,20821,5809,8087,3439,679,679,41.1,101470,45467,NA,NA,NA,NA,NA,35281,3,825,337,1249,40520,39355,35281,4074,3,825,337,4074,236,50049,NA,NA,454.329629633333,NA,50.8966666666667,69.4466666666667,952.435897435897,10.0512820512821,70064,61153,112168,152870,205380,142032,"Tullahoma-Manchester, TN Micro Area",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"856",46140,163661,27716,116799,37773,10012,5377,36.8,970603,50950,586.068965517241,670.551724137931,863.103448275862,1144.48275862069,1347.58620689655,370779,2551,5768,6513,16841,430237,415405,370779,44626,2551,5768,6513,44626,1296,520906,204,71508,477.9484127,34.1004761914286,51.2671428571429,75.9057142857143,3780.37362637363,45.1538461538462,85607,80992,111960,158022,209029,168426,"Tulsa, OK Metro Area",2209,"Tulsa, OK",2019,45,"Tulsa, OK",26810,"1.02",41480,"1.02",985233,0.0272118371999314,0.0272118371999314,586.068965517241,670.551724137931,863.103448275862,1144.48275862069,1347.58620689655,"Tulsa, OK",26810,"1.02",41480,"1.02",985233,0.0272118371999314,0.0272118371999314
"857",46180,20880,5479,11684,4444,1150,640,37.4,139654,41094,NA,NA,NA,NA,NA,51298,131,546,591,1275,57876,56608,51298,5310,131,546,591,5310,343,81645,19,3083,574.959259266667,17.0029629633333,53.19,75.53,1848.35897435897,39.3589743589744,159272,163216,225046,321138,458384,272021,"Tupelo, MS Micro Area",122,"Tupelo, MS",2019,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"858",46220,40278,7086,24411,10064,2118,2578,33.4,237672,45348,672.65306122449,690.408163265306,827.755102040816,1062.24489795918,1130.61224489796,85575,376,1442,1023,3080,97360,94519,85575,8944,376,1442,1023,8944,478,127346,NA,NA,608.1088889,NA,53.3333333333333,77.5033333333333,3624.92307692308,56.4615384615385,153547,147816,184305,233786,293576,196057,"Tuscaloosa, AL Metro Area",295,"Tuscaloosa, AL",2019,35,"Tuscaloosa, AL",6960,"1.1100000000000001",10720,"1.1000000000000001",241398,0.0288320532895881,0.0288320532895881,672.65306122449,690.408163265306,827.755102040816,1062.24489795918,1130.61224489796,"Tuscaloosa, AL",6960,"1.1100000000000001",10720,"1.1000000000000001",241398,0.0288320532895881,0.0288320532895881
"859",46300,15788,3313,7787,2278,849,349,34.1,103649,45297,564.375,653.125,855.625,1173.125,1408.75,37610,190,1069,923,1545,44649,42467,37610,4857,190,1069,923,4857,162,51989,9,2080,548.1738889,16.245,40.31,58.37,1848.26923076923,24.0384615384615,116239,149693,196379,236810,311377,170154,"Twin Falls, ID Metro Area",156,"Twin Falls, ID",2019,20,"Twin Falls, ID",2790,"1.01",3920,"0.92",107097,0.0260511498921538,0.0260511498921538,564.375,653.125,855.625,1173.125,1408.75,"Twin Falls, ID",2790,"1.01",3920,"0.92",107097,0.0260511498921538,0.0260511498921538
"860",46340,29664,6145,24358,7555,1889,1293,36.3,219745,48683,878.461538461538,885.384615384615,1068.46153846154,1347.69230769231,1743.46153846154,78898,194,1029,2199,3429,91844,88422,78898,9524,194,1029,2199,9524,373,148908,70,18826,710.0488889,89.76888889,55.48,83.3,5378.23076923077,113.923076923077,83126,97040,146179,167528,214016,NA,"Tyler, TX Metro Area",268,"Tyler, TX",2019,36,"Tyler, TX",9570,"1.57",10130,"1.07",225015,0.0425304979668022,0.0425304979668022,878.461538461538,885.384615384615,1068.46153846154,1347.69230769231,1743.46153846154,"Tyler, TX",9570,"1.57",10130,"1.07",225015,0.0425304979668022,0.0425304979668022
"861",46380,13991,2167,9665,3374,1139,669,42.3,87409,43510,NA,NA,NA,NA,NA,26475,173,1836,606,2905,32724,30109,26475,3634,173,1836,606,3634,119,28737,8,1080,327.1488889,12.28888889,45.29,63,1041.38461538462,20.8461538461538,292627,433303,601234,717648,773614,409694,"Ukiah, CA Micro Area",90,"Ukiah, CA",2019,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"862",46460,8380,2228,2537,1222,275,140,42.75,37223,32887,NA,NA,NA,NA,NA,12380,58,190,268,444,6953,13390,12380,1010,58,190,268,1010,162,29364,5,674,816.955,23.225,51.17,71.04,829.076923076923,9.53846153846154,145361,186802,232859,299834,367162,167643,"Union City, TN-KY Micro Area",52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"863",46500,10633,1441,2931,1283,102,75,41.6,39175,53673,NA,NA,NA,NA,NA,15110,10,373,115,532,17141,16643,15110,1533,10,373,115,1533,72,11408,11,1962,284.5088889,48.92888889,45.33,61.08,345.307692307692,3,85334,102325,131784,166597,209864,134218,"Urbana, OH Micro Area",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"864",46520,161040,15264,147839,50147,16647,10111,37.4,986999,77161,1489,1637,2155.16666666667,3084.16666666667,3730.16666666667,312046,42891,25376,19967,18081,472747,384513,312046,72467,42891,25376,19967,72467,744,374560,74,21359,392.9488889,22.41,NA,NA,11990.0769230769,138.846153846154,NA,NA,NA,NA,NA,NA,"Urban Honolulu, HI Metro Area",41756,"Urban Honolulu, HI",2019,29,"Urban Honolulu, HI",24010,"0.89",55240,"1.31",987638,0.0243105267314542,0.0243105267314542,1489,1637,2155.16666666667,3084.16666666667,3730.16666666667,"Urban Honolulu, HI",24010,"0.89",55240,"1.31",987638,0.0243105267314542,0.0243105267314542
"865",46540,57860,11393,28526,14715,2700,1630,41.6,296416,49580,606.455696202532,652.911392405063,826.329113924051,1029.74683544304,1186.32911392405,105293,1315,5125,1160,5108,123922,116322,105293,11029,1315,5125,1160,11029,329,144474,26,4841,446.97444445,12.84,39.965,53.97,1440.76923076923,67.6923076923077,74075,93524,116329,132914,139320,105720,"Utica-Rome, NY Metro Area",1350,"Utica-Rome, NY",2019,27,"Utica-Rome, NY",8300,"1.1000000000000001",12090,"1.03",293287,0.0282999246471886,0.0282999246471886,606.455696202532,652.911392405063,826.329113924051,1029.74683544304,1186.32911392405,"Utica-Rome, NY",8300,"1.1000000000000001",12090,"1.03",293287,0.0282999246471886,0.0282999246471886
"866",46620,3109,570,1833,516,61,65,33.8,27055,39011,NA,NA,NA,NA,NA,9318,0,180,85,356,10697,10432,9318,1114,0,180,85,1114,52,20591,8,979,779.8088889,37.07888889,61.38,86.47,808.846153846154,35.6153846153846,134126,166356,166331,199078,236221,NA,"Uvalde, TX Micro Area",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"867",46660,22020,4286,11369,4881,1197,896,31.4,143950,37793,562.307692307692,566.923076923077,736.923076923077,1042.69230769231,1279.23076923077,49461,164,1308,992,1924,57583,55119,49461,5658,164,1308,992,5658,240,69657,NA,NA,388.419722225,NA,57.3675,80.5075,1295.98076923077,29.9038461538462,73494,90343,117987,180651,300714,114761,"Valdosta, GA Metro Area",212,"Valdosta, GA",2019,35,"Valdosta, GA",3800,"1.22",6080,"1.25",144564,0.0262859356409618,0.0262859356409618,562.307692307692,566.923076923077,736.923076923077,1042.69230769231,1279.23076923077,"Valdosta, GA",3800,"1.22",6080,"1.25",144564,0.0262859356409618,0.0262859356409618
"868",46700,58798,9249,50923,14765,4536,2445,37.5,429596,69227,1258.69565217391,1426.95652173913,1745.65217391304,2495.65217391304,2962.17391304348,145370,5340,2913,2720,7230,181894,170921,145370,25551,5340,2913,2720,25551,294,155307,43,18923,375.73,45.78,47.68,71.49,6763.07692307692,73.4615384615385,300388,373993,442915,520942,629848,328545,"Vallejo-Fairfield, CA Metro Area",6004,"Vallejo-Fairfield, CA",2019,40,"Vallejo-Fairfield, CA",10100,"1.21",13610,"1.04",438530,0.0230314915741226,0.0230314915741226,1258.69565217391,1426.95652173913,1745.65217391304,2495.65217391304,2962.17391304348,"Vallejo-Fairfield, CA",10100,"1.21",13610,"1.04",438530,0.0230314915741226,0.0230314915741226
"869",46740,7615,1786,2086,624,203,65,43.1,34018,36027,NA,NA,NA,NA,NA,12190,34,94,44,300,13546,13374,12190,1184,34,94,44,1184,119,22251,4,513,650.33,14.99,54.44,76.02,1235.07692307692,42.7692307692308,60446,67438,97999,124279,156356,94051,"Valley, AL Micro Area",27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"870",46780,8452,830,2019,1110,152,64,41.4,28501,50547,NA,NA,NA,NA,NA,11061,23,305,291,364,12732,12113,11061,1052,23,305,291,1052,50,12132,5,1282,422.0688889,44.6,44.55,61.2,171.230769230769,3,70847,74101,100787,114361,144331,143687,"Van Wert, OH Micro Area",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"871",46820,1541,117,1822,754,220,539,24.9,14029,38399,NA,NA,NA,NA,NA,4821,37,975,233,431,6601,5356,4821,535,37,975,233,535,24,7434,NA,NA,536.21,NA,40.16,61.49,630.461538461538,7.53846153846154,96129,99963,128703,166107,197038,157406,"Vermillion, SD Micro Area",49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"872",46860,6161,1022,2307,537,160,78,29.8,36308,67943,NA,NA,NA,NA,NA,12281,121,285,185,560,14704,14113,12281,1832,121,285,185,1832,65,23328,1,62,715.85,1.9,39.14,55.79,136.153846153846,0,129311,183095,227965,257021,277812,142002,"Vernal, UT Micro Area",69,"Vernal, UT",2019,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"873",46900,2085,661,1019,271,52,11,37.5,13061,43635,NA,NA,NA,NA,NA,4894,0,84,91,133,6086,5911,4894,1017,0,84,91,1017,39,11194,2,310,827.0388889,22.89888889,54.81,82.05,237.076923076923,2.30769230769231,46388,67072,111138,159425,205350,85667,"Vernon, TX Micro Area",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"874",46980,9792,1918,4943,2679,462,427,37.3,57043,37650,NA,NA,NA,NA,NA,18800,26,253,232,343,21247,20736,18800,1936,26,253,232,1936,122,34751,10,2402,485.10944445,32.484444445,55.56,80.52,986,34.3846153846154,120095,134093,172600,226531,293100,178963,"Vicksburg, MS Micro Area",47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"875",47020,16972,3608,8308,2712,566,315,36.2,98452,54671,681.5,787.5,971.5,1249.5,1380.5,36368,352,578,465,1781,43483,42088,36368,5720,352,578,465,5720,127,69922,10,5310,686.7888889,33.7644444445,60.79,85.175,2149.5,51.3076923076923,134066,131327,146251,196134,212713,NA,"Victoria, TX Metro Area",377,"Victoria, TX",2019,31,"Victoria, TX",3320,"1.43",3750,"1.04",99501,0.0333664988291575,0.0333664988291575,681.5,787.5,971.5,1249.5,1380.5,"Victoria, TX",3320,"1.43",3750,"1.04",99501,0.0333664988291575,0.0333664988291575
"876",47080,7530,1630,2434,1067,255,140,36.4,36165,34509,NA,NA,NA,NA,NA,10946,58,194,413,296,13369,12704,10946,1758,58,194,413,1758,107,22288,NA,NA,543.02,NA,55.91,79.72,869.038461538462,29.6153846153846,137956,165122,227983,306515,385765,200499,"Vidalia, GA Micro Area",65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"877",47180,7736,1330,2486,1095,117,76,38.1,37956,44624,NA,NA,NA,NA,NA,15635,59,284,297,376,17677,17037,15635,1402,59,284,297,1402,82,18096,4,993,470.7588889,25.82888889,48.37,66.24,601.230769230769,10,122478,116148,148984,190305,253593,219622,"Vincennes, IN Micro Area",61,"Vincennes, IN",2019,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"878",47220,34216,7042,10614,3094,881,374,36.7,155744,49537,939.2,1056,1366.8,1804,2087.6,49506,1203,1380,1577,1010,59402,55242,49506,5736,1203,1380,1577,5736,184,54912,21,4228,349.99,26.94888889,49.24,63.11,3860.30769230769,160.153846153846,203208,190835,237388,307868,395913,248650,"Vineland-Bridgeton, NJ Metro Area",1145,"Vineland-Bridgeton, NJ",2019,40,"Vineland-Bridgeton, NJ",3680,"1.03",3740,"0.67",153400,0.0239895697522816,0.0239895697522816,939.2,1056,1366.8,1804,2087.6,"Vineland-Bridgeton, NJ",3680,"1.03",3740,"0.67",153400,0.0239895697522816,0.0239895697522816
"879",47240,2868,261,3058,1292,459,254,46.5,17137,63534,NA,NA,NA,NA,NA,6152,350,326,245,676,7551,6630,6152,478,350,326,245,478,22,5973,NA,NA,361.23,NA,49.29,54.13,68.6153846153846,0,NA,NA,NA,NA,NA,NA,"Vineyard Haven, MA Micro Area",214,"Vineyard Haven, MA",2019,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"880",47260,239096,48251,211659,97395,18650,12821,39.5,1714428,58689,945.822784810127,957.721518987342,1130.88607594937,1589.93670886076,1964.36708860759,686371,14403,25499,13931,30510,405883.5,757934,686371,71563,14403,25499,13931,71563,1574,679669,NA,NA,440.9314583375,NA,53.584375,68.851875,1863.9375,33.4807692307692,NA,NA,NA,NA,NA,NA,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",13261,"Virginia Beach-Norfolk-Newport News, VA-NC",2019,40,"Virginia Beach-Norfolk-Newport News, VA-NC",45040,"1.01",72370,"1.04",1722001,0.0261556177958085,0.0261556177958085,945.822784810127,957.721518987342,1130.88607594937,1589.93670886076,1964.36708860759,"Virginia Beach-Norfolk-Newport News, VA-NC",45040,"1.01",72370,"1.04",1722001,0.0261556177958085,0.0261556177958085
"881",47300,58274,8445,24659,8033,2901,1220,30.4,455769,42789,729.2,744.8,965.6,1356.4,1576.6,128725,1240,2809,3708,4592,161207,153450,128725,24725,1240,2809,3708,24725,407,180137,45,11423,407.3788889,25.82888889,44.7,64.38,16792.5384615385,269.076923076923,150860,164512,224367,269905,380055,212169,"Visalia-Porterville, CA Metro Area",1226,"Visalia-Porterville, CA",2019,66,"Visalia-Porterville, CA",6550,"0.71",11430,"0.8",460477,0.0142243803707894,0.0142243803707894,729.2,744.8,965.6,1356.4,1576.6,"Visalia-Porterville, CA",6550,"0.71",11430,"0.8",460477,0.0142243803707894,0.0142243803707894
"882",47340,8354,875,2433,1274,144,169,42.1,32177,47473,NA,NA,NA,NA,NA,12570,105,726,87,403,14201,13283,12570,713,105,726,87,713,80,13755,4,499,418.24,15.16888889,44.59,62.05,316.923076923077,8.84615384615385,66106,79814,125038,165837,217917,107505,"Wabash, IN Micro Area",104,"Wabash, IN",2019,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"883",47380,37116,8827,22062,8108,1492,2240,33.4,260659,43778,678.076923076923,722.692307692308,921.923076923077,1254.61538461538,1437.88461538462,93323,531,1979,1230,3634,110182,106442,93323,13119,531,1979,1230,13119,433,152697,NA,NA,543.26,NA,57.56,84.665,4733.65384615385,65.1153846153846,165269,116102,166282,250514,345420,140678,"Waco, TX Metro Area",591,"Waco, TX",2019,38,"Waco, TX",6540,"0.94",11430,"1.06",265728,0.0246116329479769,0.0246116329479769,678.076923076923,722.692307692308,921.923076923077,1254.61538461538,1437.88461538462,"Waco, TX",6540,"0.94",11430,"1.06",265728,0.0246116329479769,0.0246116329479769
"884",47420,3920,489,2546,540,135,58,41.15,22808,55544,NA,NA,NA,NA,NA,9309,9,537,141,730,5605,10523,9309,1214,9,537,141,1214,64,16626,2,150,730.48,10.27,35.435,54.735,189.192307692308,2.88461538461538,96129,99963,128703,166107,197038,157406,"Wahpeton, ND-MN Micro Area",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"885",47460,6941,2582,7430,3252,686,542,38.2,63780,48015,712,824.666666666667,1081.33333333333,1499.33333333333,1604,18837,256,2532,878,1549,25967,22301,18837,3464,256,2532,878,3464,89,24867,10,1548,336.92,19.554444445,43.095,59.345,486.884615384615,3.92307692307692,151202,175713,267663,327438,334457,196257,"Walla Walla, WA Metro Area",171,"Walla Walla, WA",2019,23,"Walla Walla, WA",1760,"1.1399999999999999",2400,"1",64237,0.0273985397823684,0.0273985397823684,712,824.666666666667,1081.33333333333,1499.33333333333,1604,"Walla Walla, WA",1760,"1.1399999999999999",2400,"1",64237,0.0273985397823684,0.0273985397823684
"886",47540,12777,1058,3633,1525,239,111,41.2,45871,55914,NA,NA,NA,NA,NA,19779,32,444,351,632,22116,21289,19779,1510,32,444,351,1510,70,26884,6,615,585.08,13.38,44.75,61.22,757.923076923077,15.7692307692308,72730,88397,122012,154557,195352,138827,"Wapakoneta, OH Micro Area",14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"887",47580,30132,6874,16390,8906,1485,732,35.3,187504,52400,661.739130434783,743.913043478261,859.565217391304,1128.26086956522,1394.78260869565,68511,209,895,926,1431,78438,76408,68511,7897,209,895,926,7897,211,91899,NA,NA,470.3225926,NA,55.7033333333333,78.44,1434.5641025641,43.8461538461538,109226,102662,143339,199073,283462,127569,"Warner Robins, GA Metro Area",200,"Warner Robins, GA",2019,38,"Warner Robins, GA",3610,"0.83",7780,"1.1599999999999999",189943,0.0190057017105132,0.0190057017105132,661.739130434783,743.913043478261,859.565217391304,1128.26086956522,1394.78260869565,"Warner Robins, GA",3610,"0.83",7780,"1.1599999999999999",189943,0.0190057017105132,0.0190057017105132
"888",47620,12382,1419,3652,1383,262,161,46.4,40649,44977,NA,NA,NA,NA,NA,14617,67,797,298,551,17348,16186,14617,1569,67,797,298,1569,83,19668,2,844,470.36,20.17888889,40.46,56.08,51.8461538461538,1,120095,134093,172600,226531,293100,178963,"Warren, PA Micro Area",45,"Warren, PA",2019,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"889",47660,8706,1100,5175,2523,395,535,29.8,54229,48977,NA,NA,NA,NA,NA,21250,53,1323,339,1168,25384,23669,21250,2419,53,1323,339,2419,81,20354,5,549,386.99,10.43888889,46.41,69.06,1174.76923076923,8.23076923076923,70679,98745,136961,160639,210521,156570,"Warrensburg, MO Micro Area",31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890",47700,16474,2636,7043,3205,404,315,37.8,78461,54482,NA,NA,NA,NA,NA,30109,62,855,732,1228,35896,34247,30109,4138,62,855,732,4138,134,26252,19,6510,339.36,84.15,43.45,60.78,1493.30769230769,20,108082,127161,166004,201082,294473,233997,"Warsaw, IN Micro Area",50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"891",47780,6372,923,1721,892,148,52,34.6,32583,47939,NA,NA,NA,NA,NA,10554,64,472,440,389,13914,12938,10554,2384,64,472,440,2384,89,17545,5,1145,554.3788889,36.17888889,48.76,66.02,747.538461538462,32.3076923076923,66019,75811,126091,152257,210267,126799,"Washington, IN Micro Area",52,"Washington, IN",2019,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"892",47820,9611,1520,4039,1724,275,248,45.2,47513,40906,NA,NA,NA,NA,NA,16290,21,280,124,869,17904,17479,16290,1189,21,280,124,1189,167,25978,13,1868,543.94,39.10888889,52.65,72.73,1090.84615384615,29.4615384615385,270524,212491,259847,350145,458430,173519,"Washington, NC Micro Area",30,"Washington, NC",2019,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893",47900,601777,73945,920100,591066,134099,105482,38.0666666666667,5352743,87155,1456.29496402878,1493.75899280576,1712.21223021583,2206.11510791367,2678.47122302158,1969455,316741,58131,40757,145838,891047.666666667,2257514,1969455,288059,316741,58131,40757,288059,4466,2507812,NA,NA,573.976203716667,NA,48.4141666666667,66.2695833333333,5837.60576923077,163.650641025641,422414,599136,697412,921147,1421902,462582,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",442113,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2019,47,"Washington-Arlington-Alexandria, DC-VA-MD-WV",150380,"0.8",256020,"0.88",6138382,0.0244983124217424,0.0244983124217424,1456.29496402878,1493.75899280576,1712.21223021583,2206.11510791367,2678.47122302158,"Washington-Arlington-Alexandria, DC-VA-MD-WV",150380,"0.8",256020,"0.88",6138382,0.0244983124217424,0.0244983124217424
"894",47920,8712,1022,2199,524,89,46,41.3,28719,41954,NA,NA,NA,NA,NA,10558,14,202,58,401,11823,11549,10558,991,14,202,58,991,55,7354,9,1707,253.3188889,58.79888889,45.62,62.53,344.307692307692,6.84615384615385,92854,99221,140349,187582,227836,184332,"Washington Court House, OH Micro Area",79,"Washington Court House, OH",2019,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895",47940,30992,4780,19726,6518,1457,1445,35.9,169857,52469,539.607843137255,601.176470588235,766.666666666667,996.862745098039,1227.8431372549,70273,320,4295,1212,2720,82818,76991,70273,6718,320,4295,1212,6718,248,95770,13,1875,617.852962966667,9.52333333333333,39.8366666666667,59.7933333333333,1892.07692307692,35.4871794871795,70941,82831,120201,152186,184312,153198,"Waterloo-Cedar Falls, IA Metro Area",364,"Waterloo-Cedar Falls, IA",2019,39,"Waterloo-Cedar Falls, IA",5470,"1.04",8000,"0.98",170132,0.0321515058895446,0.0321515058895446,539.607843137255,601.176470588235,766.666666666667,996.862745098039,1227.8431372549,"Waterloo-Cedar Falls, IA",5470,"1.04",8000,"0.98",170132,0.0321515058895446,0.0321515058895446
"896",47980,6314,695,3251,479,132,27,38.1,27886,50133,NA,NA,NA,NA,NA,12632,37,247,88,674,14308,13936,12632,1304,37,247,88,1304,45,20111,2,194,738.6388889,7.128888889,36.87,55.74,1088.92307692308,8.76923076923077,121795,138200,136871,125956,247681,202860,"Watertown, SD Micro Area",64,"Watertown, SD",2019,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"897",48020,17747,2638,9388,3027,587,404,39.5,84538,57290,NA,NA,NA,NA,NA,35491,143,1364,606,1803,41711,39598,35491,4107,143,1364,606,4107,98,52947,10,2631,632.69,31.44,39.29,57.81,1938.46153846154,8.30769230769231,153547,147816,184305,233786,293576,196057,"Watertown-Fort Atkinson, WI Micro Area",112,"Watertown-Fort Atkinson, WI",2019,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"898",48060,20815,4268,8648,5272,948,426,32,117966,49911,704.565217391304,818.695652173913,1071.95652173913,1406.95652173913,1621.30434782609,41346,190,3734,1258,2157,52027,46845,41346,5499,190,3734,1258,5499,149,39538,8,951,340.17,8.178888889,42.02,54.27,181.153846153846,1,74075,93524,116329,132914,139320,105720,"Watertown-Fort Drum, NY Metro Area",232,"Watertown-Fort Drum, NY",2019,35,"Watertown-Fort Drum, NY",2900,"1.23",4210,"1.1499999999999999",114448,0.0253390185935971,0.0253390185935971,704.565217391304,818.695652173913,1071.95652173913,1406.95652173913,1621.30434782609,"Watertown-Fort Drum, NY",2900,"1.23",4210,"1.1499999999999999",114448,0.0253390185935971,0.0253390185935971
"899",48100,5459,1471,1192,370,56,35,34.3,27302,36222,NA,NA,NA,NA,NA,7077,161,298,286,217,9155,8410,7077,1333,161,298,286,1333,58,14114,5,916,508.9588889,33.03,63.54,84.64,1447.46153846154,11,72328,129390,182021,229786,290544,82883,"Wauchula, FL Micro Area",323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"900",48140,30434,3176,15028,5137,1552,486,40.7,135367,54227,507.575757575758,589.69696969697,771.515151515152,971.515151515152,1121.21212121212,56725,336,1602,1149,3466,65825,62738,56725,6013,336,1602,1149,6013,149,86961,9,1763,648.6588889,13.15,36.08,52.93,2592.92307692308,26.4615384615385,99798,151681,173890,195586,218047,170001,"Wausau, WI Metro Area",326,"Wausau, WI",2019,34,"Wausau, WI",4510,"1.08",4680,"0.72",135264,0.0333422048734327,0.0333422048734327,507.575757575758,589.69696969697,771.515151515152,971.515151515152,1121.21212121212,"Wausau, WI",4510,"1.08",4680,"0.72",135264,0.0333422048734327,0.0333422048734327
"901",48180,11880,3040,2676,1220,517,295,38.5,54701,36733,NA,NA,NA,NA,NA,16837,236,341,263,540,19708,18868,16837,2031,236,341,263,2031,142,34670,16,2415,620.5238889,38.965,57.595,80.865,1099.34615384615,42.0769230769231,38391,61613,112490,138542,144160,27113,"Waycross, GA Micro Area",99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"902",48220,4730,1127,3211,1259,83,166,30.5,29248,47250,NA,NA,NA,NA,NA,11872,28,324,33,537,13516,13131,11872,1259,28,324,33,1259,84,20531,4,731,747.4188889,26.60888889,51.23,76.96,885.615384615385,1.23076923076923,123214,155835,199556,227102,277060,171447,"Weatherford, OK Micro Area",9,"Weatherford, OK",2019,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
